Frequency (Hz)	Level (dB)
11466.796875	-78.823273
11472.656250	-80.224236
11478.515625	-80.125298
11484.375000	-78.465080
11490.234375	-70.623810
11496.093750	-66.608276
11501.953125	-62.690639
11507.812500	-57.585644
11513.671875	-59.737350
11519.531250	-72.950058
11525.390625	-79.607376
11531.250000	-80.800743
11537.109375	-80.620003
11542.968750	-77.426971
11548.828125	-75.824799
11554.687500	-77.466866
11560.546875	-78.753761
11566.406250	-80.121933
11572.265625	-80.312599
11578.125000	-80.219635
11583.984375	-79.585899
11589.843750	-78.168785
11595.703125	-73.594368
11601.562500	-73.234642
11607.421875	-77.366096
11613.281250	-78.270027
11619.140625	-78.737328
11625.000000	-77.830025
11630.859375	-78.821121
11636.718750	-80.087547
11642.578125	-79.748764
11648.437500	-81.148972
11654.296875	-81.130798
11660.156250	-80.216148
11666.015625	-79.408005
11671.875000	-80.015472
11677.734375	-80.512581
11683.593750	-80.750961
11689.453125	-81.448227
11695.312500	-80.928841
11701.171875	-80.461632
11707.031250	-80.554817
11712.890625	-80.932091
11718.750000	-81.488899
11724.609375	-81.183456
11730.468750	-80.317726
11736.328125	-76.959984
11742.187500	-69.929100
11748.046875	-65.812683
11753.906250	-64.625587
11759.765625	-66.656990
11765.625000	-74.627182
11771.484375	-77.062416
11777.343750	-78.004547
11783.203125	-79.244385
11789.062500	-79.958931
11794.921875	-79.794746
11800.781250	-76.033600
11806.640625	-68.864647
11812.500000	-66.188385
11818.359375	-65.532997
11824.218750	-67.928429
11830.078125	-68.283997
11835.937500	-68.830734
11841.796875	-73.703140
11847.656250	-72.642487
11853.515625	-67.589111
11859.375000	-64.232178
11865.234375	-65.186462
11871.093750	-73.432121
11876.953125	-80.104599
11882.812500	-80.240807
11888.671875	-79.883934
11894.531250	-79.882439
11900.390625	-79.977707
11906.250000	-80.244881
11912.109375	-80.639938
11917.968750	-81.032356
11923.828125	-80.932648
11929.687500	-80.537941
11935.546875	-79.876816
11941.406250	-78.608162
11947.265625	-78.229286
11953.125000	-77.299858
11958.984375	-72.516731
11964.843750	-71.993996
11970.703125	-77.693039
11976.562500	-80.885750
11982.421875	-80.864426
11988.281250	-74.033295
11994.140625	-67.720566
12000.000000	-68.566208
12005.859375	-69.625244
12011.718750	-71.712418
12017.578125	-70.603065
12023.437500	-67.434334
12029.296875	-71.922173
12035.156250	-79.504036
12041.015625	-79.395477
12046.875000	-78.859673
12052.734375	-76.947601
12058.593750	-77.420547
12064.453125	-79.979660
12070.312500	-80.691818
12076.171875	-80.885880
12082.031250	-81.153160
12087.890625	-81.580284
12093.750000	-82.197716
12099.609375	-81.830299
12105.468750	-81.922523
12111.328125	-81.694923
12117.187500	-81.940308
12123.046875	-81.106567
12128.906250	-78.733627
12134.765625	-75.098320
12140.625000	-74.456947
12146.484375	-79.368774
12152.343750	-82.397850
12158.203125	-82.341652
12164.062500	-82.173080
12169.921875	-82.529015
12175.781250	-82.581985
12181.640625	-82.295364
12187.500000	-82.805931
12193.359375	-82.723434
12199.218750	-82.450981
12205.078125	-82.006378
12210.937500	-81.102921
12216.796875	-81.447220
12222.656250	-82.146309
12228.515625	-82.448845
12234.375000	-82.477531
12240.234375	-82.446350
12246.093750	-82.496628
12251.953125	-82.459023
12257.812500	-82.467079
12263.671875	-82.561638
12269.531250	-81.697388
12275.390625	-80.720985
12281.250000	-79.805862
12287.109375	-78.481033
12292.968750	-78.020653
12298.828125	-80.038712
12304.687500	-81.534035
12310.546875	-82.802109
12316.406250	-82.107834
12322.265625	-81.129601
12328.125000	-80.128441
12333.984375	-80.578651
12339.843750	-78.275726
12345.703125	-76.464027
12351.562500	-79.480865
12357.421875	-81.471191
12363.281250	-81.595551
12369.140625	-81.714500
12375.000000	-81.901581
12380.859375	-81.975357
12386.718750	-82.296341
12392.578125	-81.974846
12398.437500	-80.415138
12404.296875	-80.049606
12410.156250	-80.265465
12416.015625	-79.409058
12421.875000	-75.909172
12427.734375	-69.078293
12433.593750	-66.789154
12439.453125	-66.863579
12445.312500	-68.355118
12451.171875	-72.394791
12457.031250	-74.001213
12462.890625	-78.932739
12468.750000	-81.756042
12474.609375	-81.284164
12480.468750	-80.410309
12486.328125	-79.139397
12492.187500	-77.373863
12498.046875	-76.955246
12503.906250	-74.091568
12509.765625	-70.603012
12515.625000	-69.004326
12521.484375	-68.351173
12527.343750	-68.342384
12533.203125	-67.855049
12539.062500	-67.740501
12544.921875	-69.011520
12550.781250	-69.132225
12556.640625	-71.290329
12562.500000	-72.068016
12568.359375	-69.729286
12574.218750	-68.160927
12580.078125	-69.204971
12585.937500	-78.349915
12591.796875	-82.075180
12597.656250	-81.785118
12603.515625	-81.893059
12609.375000	-81.700706
12615.234375	-82.156502
12621.093750	-82.447166
12626.953125	-82.413498
12632.812500	-82.663818
12638.671875	-82.695442
12644.531250	-82.845055
12650.390625	-82.920036
12656.250000	-82.039246
12662.109375	-80.162918
12667.968750	-78.747047
12673.828125	-80.474792
12679.687500	-82.195793
12685.546875	-82.552170
12691.406250	-82.898849
12697.265625	-83.016083
12703.125000	-83.004944
12708.984375	-82.797325
12714.843750	-82.724472
12720.703125	-81.947456
12726.562500	-78.194687
12732.421875	-73.586075
12738.281250	-75.454163
12744.140625	-79.375977
12750.000000	-81.093872
12755.859375	-81.489853
12761.718750	-82.375885
12767.578125	-82.953293
12773.437500	-83.409081
12779.296875	-83.293907
12785.156250	-83.448196
12791.015625	-83.317070
12796.875000	-82.465302
12802.734375	-81.258049
12808.593750	-80.770409
12814.453125	-81.368141
12820.312500	-82.203133
12826.171875	-82.098518
12832.031250	-79.028320
12837.890625	-78.062431
12843.750000	-78.058960
12849.609375	-77.793633
12855.468750	-79.845932
12861.328125	-77.805786
12867.187500	-76.221397
12873.046875	-80.691986
12878.906250	-81.927887
12884.765625	-82.225372
12890.625000	-81.641380
12896.484375	-81.999001
12902.343750	-82.390808
12908.203125	-81.151024
12914.062500	-79.759102
12919.921875	-76.299973
12925.781250	-76.125542
12931.640625	-81.264565
12937.500000	-82.470047
12943.359375	-82.265732
12949.218750	-82.315277
12955.078125	-82.426285
12960.937500	-82.806671
12966.796875	-80.446358
12972.656250	-76.694588
12978.515625	-78.417549
12984.375000	-81.623329
12990.234375	-82.079987
12996.093750	-81.957977
13001.953125	-81.860970
13007.812500	-80.880348
13013.671875	-72.833099
13019.531250	-70.134094
13025.390625	-75.222908
13031.250000	-79.534592
13037.109375	-77.659103
13042.968750	-72.800583
13048.828125	-68.745552
13054.687500	-66.912827
13060.546875	-67.205215
13066.406250	-69.873253
13072.265625	-74.675995
13078.125000	-79.174820
13083.984375	-81.566139
13089.843750	-80.852119
13095.703125	-79.990578
13101.562500	-80.048775
13107.421875	-80.851044
13113.281250	-81.244110
13119.140625	-81.954117
13125.000000	-82.788292
13130.859375	-83.012177
13136.718750	-82.715843
13142.578125	-82.114143
13148.437500	-82.350143
13154.296875	-82.454460
13160.156250	-81.180817
13166.015625	-77.651215
13171.875000	-75.054138
13177.734375	-74.275642
13183.593750	-76.168976
13189.453125	-80.486099
13195.312500	-82.489693
13201.171875	-82.805275
13207.031250	-82.980202
13212.890625	-82.798592
13218.750000	-82.927940
13224.609375	-82.984924
13230.468750	-82.858780
13236.328125	-82.688690
13242.187500	-82.272179
13248.046875	-82.498314
13253.906250	-82.401871
13259.765625	-81.017014
13265.625000	-81.038605
13271.484375	-80.071968
13277.343750	-78.512177
13283.203125	-77.527969
13289.062500	-78.364128
13294.921875	-76.954796
13300.781250	-73.033478
13306.640625	-67.129333
13312.500000	-63.997627
13318.359375	-65.190567
13324.218750	-67.348068
13330.078125	-72.367279
13335.937500	-81.346138
13341.796875	-81.566818
13347.656250	-81.660522
13353.515625	-81.953934
13359.375000	-81.789413
13365.234375	-81.325348
13371.093750	-81.351944
13376.953125	-81.566025
13382.812500	-81.715401
13388.671875	-81.243301
13394.531250	-80.516014
13400.390625	-75.199982
13406.250000	-73.432785
13412.109375	-77.817894
13417.968750	-79.034279
13423.828125	-77.319473
13429.687500	-78.497963
13435.546875	-80.964851
13441.406250	-81.050240
13447.265625	-80.937370
13453.125000	-75.555786
13458.984375	-69.024261
13464.843750	-71.685501
13470.703125	-79.824875
13476.562500	-79.937996
13482.421875	-79.604523
13488.281250	-79.509041
13494.140625	-80.132660
13500.000000	-80.477715
13505.859375	-80.321556
13511.718750	-80.724747
13517.578125	-80.191635
13523.437500	-80.149521
13529.296875	-79.609268
13535.156250	-79.620338
13541.015625	-79.781555
13546.875000	-79.997643
13552.734375	-79.882668
13558.593750	-79.783493
13564.453125	-79.884903
13570.312500	-79.337395
13576.171875	-78.439934
13582.031250	-71.998329
13587.890625	-67.799355
13593.750000	-68.248215
13599.609375	-69.457352
13605.468750	-70.940132
13611.328125	-75.933502
13617.187500	-76.830086
13623.046875	-77.281174
13628.906250	-77.625687
13634.765625	-77.270271
13640.625000	-78.090233
13646.484375	-77.958473
13652.343750	-78.647209
13658.203125	-79.481636
13664.062500	-78.011864
13669.921875	-72.384773
13675.781250	-67.304985
13681.640625	-64.617325
13687.500000	-67.295570
13693.359375	-76.910866
13699.218750	-77.399651
13705.078125	-75.192474
13710.937500	-77.241646
13716.796875	-79.333466
13722.656250	-80.037148
13728.515625	-79.603149
13734.375000	-79.816879
13740.234375	-80.573669
13746.093750	-79.608444
13751.953125	-79.221519
13757.812500	-79.687782
13763.671875	-79.346886
13769.531250	-79.069595
13775.390625	-79.132355
13781.250000	-79.435944
13787.109375	-78.360794
13792.968750	-73.999039
13798.828125	-75.866432
13804.687500	-80.742638
13810.546875	-80.608398
13816.406250	-80.170731
13822.265625	-77.563110
13828.125000	-72.449509
13833.984375	-69.327980
13839.843750	-70.852257
13845.703125	-73.706085
13851.562500	-75.648613
13857.421875	-77.430855
13863.281250	-80.551521
13869.140625	-81.389847
13875.000000	-82.081238
13880.859375	-82.065628
13886.718750	-82.176743
13892.578125	-81.921333
13898.437500	-81.862068
13904.296875	-81.646637
13910.156250	-81.710144
13916.015625	-82.057747
13921.875000	-82.187859
13927.734375	-81.818542
13933.593750	-81.467186
13939.453125	-81.664207
13945.312500	-82.208466
13951.171875	-82.709709
13957.031250	-82.737389
13962.890625	-82.414841
13968.750000	-78.877838
13974.609375	-74.251465
13980.468750	-75.491096
13986.328125	-81.499878
13992.187500	-82.823189
13998.046875	-83.184250
14003.906250	-83.736557
14009.765625	-83.202682
14015.625000	-83.030998
14021.484375	-83.238319
14027.343750	-83.218590
14033.203125	-83.233566
14039.062500	-80.480446
14044.921875	-74.707397
14050.781250	-72.710136
14056.640625	-71.927200
14062.500000	-76.064957
14068.359375	-81.947113
14074.218750	-82.092819
14080.078125	-81.607758
14085.937500	-77.481560
14091.796875	-71.038124
14097.656250	-66.791016
14103.515625	-65.255142
14109.375000	-68.034042
14115.234375	-74.336121
14121.093750	-78.786949
14126.953125	-82.778412
14132.812500	-83.232521
14138.671875	-82.993332
14144.531250	-82.185776
14150.390625	-82.375183
14156.250000	-83.548103
14162.109375	-83.733803
14167.968750	-84.042778
14173.828125	-83.936111
14179.687500	-84.093361
14185.546875	-84.025757
14191.406250	-83.376572
14197.265625	-81.100327
14203.125000	-79.714005
14208.984375	-80.081932
14214.843750	-81.477531
14220.703125	-83.133331
14226.562500	-84.554932
14232.421875	-84.584892
14238.281250	-84.204559
14244.140625	-83.940254
14250.000000	-84.096169
14255.859375	-83.209412
14261.718750	-82.564285
14267.578125	-82.662766
14273.437500	-83.764534
14279.296875	-84.587532
14285.156250	-83.137863
14291.015625	-74.966469
14296.875000	-69.550385
14302.734375	-70.309158
14308.593750	-72.727776
14314.453125	-81.271606
14320.312500	-85.288849
14326.171875	-85.173401
14332.031250	-85.510406
14337.890625	-85.391647
14343.750000	-85.361832
14349.609375	-85.605316
14355.468750	-85.319366
14361.328125	-84.610031
14367.187500	-83.718170
14373.046875	-83.857079
14378.906250	-84.476608
14384.765625	-84.365227
14390.625000	-84.648468
14396.484375	-83.583702
14402.343750	-80.923782
14408.203125	-80.135750
14414.062500	-81.877510
14419.921875	-82.532822
14425.781250	-82.764763
14431.640625	-84.248360
14437.500000	-85.197388
14443.359375	-85.543419
14449.218750	-85.672737
14455.078125	-85.956795
14460.937500	-86.021828
14466.796875	-85.961189
14472.656250	-85.305496
14478.515625	-82.089500
14484.375000	-77.052704
14490.234375	-73.248230
14496.093750	-69.364777
14501.953125	-70.096718
14507.812500	-77.719452
14513.671875	-80.652206
14519.531250	-79.534309
14525.390625	-82.674011
14531.250000	-84.885422
14537.109375	-85.514381
14542.968750	-85.542198
14548.828125	-85.058105
14554.687500	-83.302696
14560.546875	-82.192894
14566.406250	-83.925056
14572.265625	-85.280159
14578.125000	-85.520973
14583.984375	-85.723900
14589.843750	-85.458382
14595.703125	-85.187286
14601.562500	-85.305244
14607.421875	-85.818939
14613.281250	-85.443588
14619.140625	-84.088455
14625.000000	-78.281975
14630.859375	-69.994080
14636.718750	-64.030693
14642.578125	-64.290771
14648.437500	-66.496788
14654.296875	-73.284378
14660.156250	-84.431892
14666.015625	-85.351952
14671.875000	-85.767563
14677.734375	-85.486473
14683.593750	-85.821480
14689.453125	-85.872299
14695.312500	-85.844246
14701.171875	-85.696243
14707.031250	-85.862648
14712.890625	-85.732841
14718.750000	-85.479858
14724.609375	-85.895325
14730.468750	-86.161606
14736.328125	-86.202393
14742.187500	-86.138397
14748.046875	-86.008728
14753.906250	-85.945801
14759.765625	-85.887100
14765.625000	-85.495155
14771.484375	-85.637642
14777.343750	-83.914146
14783.203125	-80.457817
14789.062500	-79.013405
14794.921875	-78.622955
14800.781250	-81.818504
14806.640625	-86.347649
14812.500000	-86.326752
14818.359375	-84.604546
14824.218750	-81.366692
14830.078125	-82.433380
14835.937500	-85.350594
14841.796875	-86.044472
14847.656250	-86.424957
14853.515625	-86.680946
14859.375000	-86.205544
14865.234375	-85.834236
14871.093750	-81.688812
14876.953125	-74.489037
14882.812500	-71.769409
14888.671875	-72.080338
14894.531250	-72.984764
14900.390625	-81.141945
14906.250000	-84.338295
14912.109375	-80.394943
14917.968750	-76.036194
14923.828125	-73.094452
14929.687500	-74.933090
14935.546875	-82.587250
14941.406250	-85.514740
14947.265625	-84.853996
14953.125000	-85.662491
14958.984375	-86.507057
14964.843750	-86.646065
14970.703125	-86.143082
14976.562500	-86.134155
14982.421875	-85.984184
14988.281250	-86.411728
14994.140625	-86.807114
15000.000000	-86.602486
15005.859375	-86.343323
15011.718750	-86.453529
15017.578125	-86.425568
15023.437500	-86.629601
15029.296875	-86.504433
15035.156250	-86.183319
15041.015625	-86.582184
15046.875000	-87.287415
15052.734375	-87.417595
15058.593750	-87.114487
15064.453125	-87.075478
15070.312500	-86.256981
15076.171875	-85.093124
15082.031250	-84.474327
15087.890625	-84.664169
15093.750000	-86.394615
15099.609375	-85.087708
15105.468750	-76.576691
15111.328125	-75.779533
15117.187500	-83.038582
15123.046875	-86.314674
15128.906250	-83.242493
15134.765625	-75.738205
15140.625000	-75.772408
15146.484375	-73.155022
15152.343750	-69.847237
15158.203125	-71.886566
15164.062500	-76.462471
15169.921875	-84.386383
15175.781250	-85.780632
15181.640625	-83.419991
15187.500000	-82.085930
15193.359375	-83.118874
15199.218750	-84.652969
15205.078125	-86.687607
15210.937500	-87.129112
15216.796875	-86.530304
15222.656250	-87.261673
15228.515625	-87.826141
15234.375000	-87.690437
15240.234375	-87.388023
15246.093750	-84.908722
15251.953125	-83.034370
15257.812500	-83.488068
15263.671875	-85.552765
15269.531250	-84.391945
15275.390625	-83.982925
15281.250000	-86.394234
15287.109375	-86.432785
15292.968750	-86.213821
15298.828125	-83.450035
15304.687500	-79.238754
15310.546875	-82.060791
15316.406250	-86.723213
15322.265625	-87.251060
15328.125000	-86.985138
15333.984375	-87.271881
15339.843750	-87.062889
15345.703125	-87.410690
15351.562500	-87.345032
15357.421875	-87.336205
15363.281250	-87.503014
15369.140625	-87.606377
15375.000000	-87.455299
15380.859375	-86.973824
15386.718750	-87.044411
15392.578125	-87.207245
15398.437500	-87.092957
15404.296875	-87.044579
15410.156250	-87.041855
15416.015625	-86.191231
15421.875000	-86.462997
15427.734375	-86.573112
15433.593750	-86.876701
15439.453125	-87.507202
15445.312500	-87.513885
15451.171875	-87.742683
15457.031250	-87.636841
15462.890625	-87.487625
15468.750000	-86.961594
15474.609375	-86.221489
15480.468750	-82.153137
15486.328125	-76.394012
15492.187500	-78.431061
15498.046875	-85.164886
15503.906250	-86.633049
15509.765625	-85.405975
15515.625000	-85.157066
15521.484375	-77.431679
15527.343750	-74.434967
15533.203125	-73.716110
15539.062500	-72.257683
15544.921875	-71.241241
15550.781250	-73.973991
15556.640625	-82.122116
15562.500000	-87.321953
15568.359375	-87.757080
15574.218750	-87.651543
15580.078125	-87.786034
15585.937500	-88.246010
15591.796875	-87.752167
15597.656250	-87.410660
15603.515625	-87.503029
15609.375000	-87.281403
15615.234375	-87.118011
15621.093750	-86.848518
15626.953125	-86.386963
15632.812500	-86.554832
15638.671875	-86.592094
15644.531250	-86.278389
15650.390625	-84.227112
15656.250000	-78.568329
15662.109375	-74.625435
15667.968750	-73.245735
15673.828125	-72.442932
15679.687500	-71.065659
15685.546875	-70.093521
15691.406250	-69.497597
15697.265625	-72.749153
15703.125000	-82.721970
15708.984375	-86.387688
15714.843750	-86.755638
15720.703125	-86.821327
15726.562500	-86.230469
15732.421875	-84.945457
15738.281250	-83.963058
15744.140625	-82.460152
15750.000000	-83.064850
15755.859375	-84.901421
15761.718750	-84.868156
15767.578125	-79.351593
15773.437500	-79.091705
15779.296875	-85.124863
15785.156250	-87.096474
15791.015625	-85.878960
15796.875000	-81.477089
15802.734375	-80.060432
15808.593750	-78.742241
15814.453125	-76.352028
15820.312500	-78.177094
15826.171875	-83.902290
15832.031250	-86.796089
15837.890625	-87.847244
15843.750000	-88.634399
15849.609375	-88.704926
15855.468750	-88.114334
15861.328125	-87.568619
15867.187500	-87.874840
15873.046875	-88.037628
15878.906250	-87.950897
15884.765625	-88.074913
15890.625000	-88.108131
15896.484375	-87.920822
15902.343750	-87.503540
15908.203125	-87.378937
15914.062500	-87.242531
15919.921875	-87.567513
15925.781250	-87.364838
15931.640625	-86.813240
15937.500000	-85.221962
15943.359375	-80.549721
15949.218750	-78.765350
15955.078125	-80.104095
15960.937500	-83.641624
15966.796875	-83.999390
15972.656250	-82.248245
15978.515625	-83.070107
15984.375000	-84.541542
15990.234375	-82.372719
15996.093750	-78.992493
16001.953125	-79.086967
16007.812500	-73.424881
16013.671875	-74.233917
16019.531250	-83.328232
16025.390625	-85.448189
16031.250000	-86.080254
16037.109375	-85.926437
16042.968750	-86.225792
16048.828125	-84.811760
16054.687500	-82.522949
16060.546875	-85.165276
16066.406250	-87.562782
16072.265625	-87.345558
16078.125000	-87.539871
16083.984375	-87.516319
16089.843750	-87.555122
16095.703125	-86.953117
16101.562500	-85.982094
16107.421875	-86.283447
16113.281250	-87.216232
16119.140625	-87.594765
16125.000000	-86.605850
16130.859375	-85.322853
16136.718750	-84.906570
16142.578125	-85.640785
16148.437500	-85.770386
16154.296875	-81.592125
16160.156250	-76.176704
16166.015625	-73.724014
16171.875000	-73.131111
16177.734375	-78.200638
16183.593750	-75.682076
16189.453125	-74.320755
16195.312500	-77.349136
16201.171875	-78.853424
16207.031250	-79.453468
16212.890625	-83.981110
16218.750000	-85.500839
16224.609375	-85.767799
16230.468750	-85.234253
16236.328125	-84.730423
16242.187500	-85.435684
16248.046875	-86.597771
16253.906250	-85.728928
16259.765625	-80.455887
16265.625000	-75.403915
16271.484375	-72.198181
16277.343750	-72.900253
16283.203125	-81.195763
16289.062500	-84.935768
16294.921875	-85.214073
16300.781250	-85.374023
16306.640625	-86.171547
16312.500000	-85.578537
16318.359375	-85.270157
16324.218750	-85.492699
16330.078125	-84.358002
16335.937500	-80.384727
16341.796875	-78.417145
16347.656250	-80.005531
16353.515625	-81.985512
16359.375000	-84.152908
16365.234375	-84.255630
16371.093750	-85.163399
16376.953125	-83.958755
16382.812500	-81.118683
16388.671875	-81.008759
16394.531250	-83.601143
16400.390625	-84.672249
16406.250000	-84.548531
16412.109375	-84.054451
16417.968750	-84.041786
16423.828125	-84.347313
16429.687500	-84.232986
16435.546875	-83.510521
16441.406250	-77.657112
16447.265625	-74.064919
16453.125000	-74.367615
16458.984375	-74.606178
16464.843750	-76.578300
16470.703125	-75.662453
16476.562500	-75.621223
16482.421875	-79.864822
16488.281250	-84.231522
16494.140625	-84.728653
16500.000000	-85.183037
16505.859375	-84.612419
16511.718750	-84.833504
16517.578125	-84.519844
16523.437500	-85.158058
16529.296875	-84.923866
16535.156250	-84.664444
16541.015625	-84.885139
16546.875000	-85.006813
16552.734375	-85.083138
16558.593750	-84.855316
16564.453125	-84.830780
16570.312500	-84.935631
16576.171875	-84.749847
16582.031250	-84.739754
16587.890625	-84.451866
16593.750000	-84.453377
16599.609375	-84.536980
16605.468750	-84.976479
16611.328125	-84.630501
16617.187500	-81.075386
16623.046875	-77.712990
16628.906250	-79.744202
16634.765625	-83.901978
16640.625000	-82.910568
16646.484375	-83.970772
16652.343750	-85.072670
16658.203125	-85.440071
16664.062500	-85.409149
16669.921875	-85.097237
16675.781250	-85.517410
16681.640625	-85.888573
16687.500000	-86.036705
16693.359375	-85.875023
16699.218750	-85.198006
16705.078125	-83.563545
16710.937500	-81.687469
16716.796875	-81.644890
16722.656250	-77.069946
16728.515625	-73.282143
16734.375000	-73.273422
16740.234375	-76.543282
16746.093750	-82.210922
16751.953125	-80.439369
16757.812500	-82.712799
16763.671875	-84.398628
16769.531250	-85.850006
16775.390625	-84.211052
16781.250000	-77.032272
16787.109375	-73.848778
16792.968750	-75.082581
16798.828125	-82.780090
16804.687500	-86.224091
16810.546875	-86.695984
16816.406250	-86.751038
16822.265625	-86.412437
16828.125000	-85.775574
16833.984375	-83.466064
16839.843750	-82.396469
16845.703125	-85.297966
16851.562500	-87.267288
16857.421875	-87.622993
16863.281250	-87.686623
16869.140625	-87.875923
16875.000000	-88.087601
16880.859375	-87.896194
16886.718750	-87.302124
16892.578125	-87.431618
16898.437500	-86.122963
16904.296875	-83.904648
16910.156250	-85.350510
16916.015625	-87.839005
16921.875000	-87.999878
16927.734375	-87.707397
16933.593750	-87.713661
16939.453125	-87.935730
16945.312500	-87.673866
16951.171875	-88.061913
16957.031250	-88.057182
16962.890625	-87.951469
16968.750000	-87.914619
16974.609375	-87.750702
16980.468750	-87.829659
16986.328125	-87.841034
16992.187500	-87.288269
16998.046875	-83.570915
17003.906250	-77.097900
17009.765625	-76.456429
17015.625000	-78.199249
17021.484375	-83.905418
17027.343750	-88.359932
17033.203125	-87.245911
17039.062500	-86.185837
17044.921875	-85.104965
17050.781250	-85.259079
17056.640625	-86.947510
17062.500000	-86.517891
17068.359375	-87.544579
17074.218750	-88.182983
17080.078125	-88.221931
17085.937500	-87.834442
17091.796875	-88.071373
17097.656250	-88.098595
17103.515625	-88.540222
17109.375000	-87.763107
17115.234375	-85.424049
17121.093750	-82.410538
17126.953125	-77.911987
17132.812500	-77.306870
17138.671875	-79.153397
17144.531250	-85.624352
17150.390625	-85.644981
17156.250000	-86.257843
17162.109375	-87.263039
17167.968750	-86.528168
17173.828125	-81.772659
17179.687500	-82.943924
17185.546875	-88.344467
17191.406250	-88.687126
17197.265625	-88.178017
17203.125000	-88.481171
17208.984375	-88.469955
17214.843750	-87.716911
17220.703125	-82.778053
17226.562500	-76.423500
17232.421875	-73.949997
17238.281250	-71.651329
17244.140625	-72.945946
17250.000000	-79.859390
17255.859375	-83.070396
17261.718750	-87.516029
17267.578125	-88.219231
17273.437500	-87.931015
17279.296875	-87.728554
17285.156250	-87.317535
17291.015625	-88.133965
17296.875000	-88.537094
17302.734375	-88.131783
17308.593750	-85.546951
17314.453125	-84.128922
17320.312500	-85.755951
17326.171875	-88.100662
17332.031250	-88.740555
17337.890625	-88.832825
17343.750000	-89.191353
17349.609375	-89.151154
17355.468750	-88.986046
17361.328125	-88.226425
17367.187500	-87.217140
17373.046875	-82.233818
17378.906250	-77.075462
17384.765625	-79.771294
17390.625000	-86.665573
17396.484375	-85.164574
17402.343750	-79.492577
17408.203125	-79.338997
17414.062500	-83.307449
17419.921875	-85.852745
17425.781250	-87.341629
17431.640625	-88.122742
17437.500000	-87.793655
17443.359375	-88.047928
17449.218750	-88.051346
17455.078125	-86.800705
17460.937500	-83.511162
17466.796875	-83.011284
17472.656250	-85.687096
17478.515625	-87.233406
17484.375000	-87.710609
17490.234375	-88.204597
17496.093750	-88.324539
17501.953125	-87.767403
17507.812500	-87.849136
17513.671875	-88.031792
17519.531250	-88.405251
17525.390625	-88.550682
17531.250000	-87.475723
17537.109375	-84.836624
17542.968750	-84.550690
17548.828125	-87.033775
17554.687500	-88.161430
17560.546875	-88.141907
17566.406250	-88.345291
17572.265625	-88.706398
17578.125000	-88.298935
17583.984375	-88.338890
17589.843750	-88.116692
17595.703125	-87.828384
17601.562500	-88.242355
17607.421875	-88.323395
17613.281250	-88.017159
17619.140625	-86.783165
17625.000000	-87.296173
17630.859375	-86.316879
17636.718750	-84.783745
17642.578125	-87.318726
17648.437500	-87.802811
17654.296875	-87.941299
17660.156250	-87.711349
17666.015625	-87.722946
17671.875000	-87.690926
17677.734375	-87.860970
17683.593750	-87.782501
17689.453125	-87.719162
17695.312500	-87.623199
17701.171875	-87.698029
17707.031250	-86.859894
17712.890625	-86.229645
17718.750000	-85.988655
17724.609375	-85.029495
17730.468750	-83.714417
17736.328125	-83.869797
17742.187500	-82.809662
17748.046875	-80.336815
17753.906250	-80.316513
17759.765625	-83.777245
17765.625000	-79.935471
17771.484375	-75.126419
17777.343750	-74.475922
17783.203125	-72.456047
17789.062500	-72.967941
17794.921875	-78.889786
17800.781250	-85.464638
17806.640625	-88.221481
17812.500000	-88.416939
17818.359375	-88.185402
17824.218750	-87.976723
17830.078125	-87.516937
17835.937500	-87.854744
17841.796875	-88.108749
17847.656250	-88.175323
17853.515625	-87.946571
17859.375000	-87.934494
17865.234375	-88.257706
17871.093750	-88.506683
17876.953125	-88.547234
17882.812500	-88.336380
17888.671875	-84.489212
17894.531250	-80.610176
17900.390625	-82.715317
17906.250000	-87.716255
17912.109375	-88.816795
17917.968750	-88.870491
17923.828125	-89.100250
17929.687500	-89.645668
17935.546875	-89.638962
17941.406250	-89.490379
17947.265625	-89.235275
17953.125000	-89.486465
17958.984375	-85.901421
17964.843750	-80.494347
17970.703125	-82.834938
17976.562500	-88.113495
17982.421875	-89.267662
17988.281250	-89.802032
17994.140625	-87.780098
18000.000000	-87.266525
18005.859375	-84.673103
18011.718750	-77.900024
18017.578125	-76.477547
18023.437500	-77.184082
18029.296875	-75.981758
18035.156250	-78.251198
18041.015625	-85.284050
18046.875000	-89.615829
18052.734375	-90.193245
18058.593750	-90.320511
18064.453125	-90.719536
18070.312500	-90.644592
18076.171875	-90.203178
18082.031250	-90.504730
18087.890625	-90.484047
18093.750000	-90.713501
18099.609375	-90.883423
18105.468750	-90.681488
18111.328125	-90.471428
18117.187500	-90.937416
18123.046875	-91.056999
18128.906250	-90.855751
18134.765625	-90.829514
18140.625000	-91.114822
18146.484375	-91.008484
18152.343750	-90.707092
18158.203125	-90.714333
18164.062500	-90.932312
18169.921875	-90.880791
18175.781250	-91.155251
18181.640625	-91.208069
18187.500000	-91.443840
18193.359375	-90.997719
18199.218750	-90.716644
18205.078125	-88.880943
18210.937500	-86.900780
18216.796875	-87.361656
18222.656250	-89.332634
18228.515625	-90.694054
18234.375000	-91.085678
18240.234375	-88.204712
18246.093750	-85.743477
18251.953125	-88.962242
18257.812500	-90.902306
18263.671875	-90.728317
18269.531250	-88.420059
18275.390625	-81.963837
18281.250000	-81.018684
18287.109375	-82.536308
