Frequency (Hz)	Level (dB)
11882.812500	-95.247635
11888.671875	-94.685509
11894.531250	-95.603966
11900.390625	-96.564384
11906.250000	-96.358871
11912.109375	-96.102295
11917.968750	-95.344048
11923.828125	-96.725143
11929.687500	-95.693230
11935.546875	-95.565453
11941.406250	-96.085136
11947.265625	-95.833946
11953.125000	-95.637756
11958.984375	-96.654167
11964.843750	-95.961357
11970.703125	-95.526939
11976.562500	-95.284775
11982.421875	-95.793472
11988.281250	-97.100975
11994.140625	-96.178024
12000.000000	-95.875847
12005.859375	-97.156464
12011.718750	-96.971817
12017.578125	-97.245041
12023.437500	-97.127953
12029.296875	-96.257370
12035.156250	-96.340904
12041.015625	-96.549347
12046.875000	-96.943489
12052.734375	-97.326935
12058.593750	-96.686829
12064.453125	-95.155647
12070.312500	-95.384071
12076.171875	-96.252701
12082.031250	-96.594925
12087.890625	-97.481697
12093.750000	-96.571243
12099.609375	-94.733871
12105.468750	-96.004707
12111.328125	-97.159874
12117.187500	-96.763260
12123.046875	-97.185745
12128.906250	-97.120781
12134.765625	-96.794182
12140.625000	-96.140610
12146.484375	-96.834335
12152.343750	-97.154823
12158.203125	-96.433624
12164.062500	-96.107925
12169.921875	-97.411507
12175.781250	-97.548897
12181.640625	-95.400909
12187.500000	-95.879059
12193.359375	-96.603333
12199.218750	-96.513603
12205.078125	-95.858955
12210.937500	-94.907135
12216.796875	-95.695534
12222.656250	-96.219978
12228.515625	-96.304253
12234.375000	-96.867508
12240.234375	-96.179024
12246.093750	-96.120613
12251.953125	-96.137001
12257.812500	-97.046425
12263.671875	-97.225311
12269.531250	-96.612640
12275.390625	-97.539955
12281.250000	-97.507652
12287.109375	-97.708473
12292.968750	-97.969414
12298.828125	-98.166145
12304.687500	-96.764107
12310.546875	-96.767174
12316.406250	-96.745262
12322.265625	-96.299324
12328.125000	-97.463326
12333.984375	-97.315811
12339.843750	-96.970428
12345.703125	-96.968147
12351.562500	-96.880234
12357.421875	-97.319901
12363.281250	-97.448204
12369.140625	-96.112358
12375.000000	-96.746429
12380.859375	-97.813019
12386.718750	-97.440567
12392.578125	-96.881516
12398.437500	-96.603523
12404.296875	-96.842857
12410.156250	-95.815254
12416.015625	-95.530571
12421.875000	-96.007584
12427.734375	-95.655548
12433.593750	-96.265503
12439.453125	-97.140671
12445.312500	-96.149796
12451.171875	-95.966331
12457.031250	-96.118584
12462.890625	-96.240524
12468.750000	-96.497711
12474.609375	-97.326370
12480.468750	-97.681519
12486.328125	-97.248207
12492.187500	-97.122086
12498.046875	-97.113220
12503.906250	-96.645683
12509.765625	-96.799942
12515.625000	-96.990044
12521.484375	-96.536575
12527.343750	-96.379677
12533.203125	-97.349434
12539.062500	-97.484627
12544.921875	-97.002640
12550.781250	-96.558060
12556.640625	-96.340881
12562.500000	-97.041336
12568.359375	-95.864906
12574.218750	-94.929909
12580.078125	-96.736504
12585.937500	-98.225792
12591.796875	-98.728249
12597.656250	-97.907745
12603.515625	-97.127556
12609.375000	-97.209221
12615.234375	-96.809921
12621.093750	-96.834076
12626.953125	-97.648621
12632.812500	-96.764595
12638.671875	-95.799400
12644.531250	-97.575340
12650.390625	-97.305450
12656.250000	-97.839737
12662.109375	-97.822548
12667.968750	-96.725632
12673.828125	-96.959091
12679.687500	-96.442543
12685.546875	-96.408493
12691.406250	-96.883942
12697.265625	-96.830528
12703.125000	-97.663803
12708.984375	-97.356712
12714.843750	-97.051254
12720.703125	-97.172615
12726.562500	-96.434647
12732.421875	-96.416222
12738.281250	-97.562653
12744.140625	-97.382133
12750.000000	-96.733833
12755.859375	-97.122131
12761.718750	-96.659119
12767.578125	-96.483376
12773.437500	-96.765251
12779.296875	-96.771576
12785.156250	-97.460243
12791.015625	-97.694351
12796.875000	-97.137207
12802.734375	-97.785843
12808.593750	-98.331566
12814.453125	-96.755539
12820.312500	-96.925453
12826.171875	-96.661026
12832.031250	-97.280525
12837.890625	-97.066154
12843.750000	-95.521942
12849.609375	-96.529724
12855.468750	-97.420464
12861.328125	-96.629272
12867.187500	-96.922264
12873.046875	-97.072807
12878.906250	-97.978333
12884.765625	-98.393578
12890.625000	-97.739021
12896.484375	-97.403969
12902.343750	-96.642113
12908.203125	-95.786049
12914.062500	-96.861565
12919.921875	-96.012947
12925.781250	-96.605888
12931.640625	-97.097672
12937.500000	-97.399055
12943.359375	-98.021736
12949.218750	-98.012070
12955.078125	-97.658493
12960.937500	-97.290428
12966.796875	-96.886200
12972.656250	-96.666626
12978.515625	-97.572357
12984.375000	-98.518402
12990.234375	-97.887146
12996.093750	-97.093414
13001.953125	-97.462479
13007.812500	-96.957268
13013.671875	-96.921242
13019.531250	-96.220291
13025.390625	-96.542274
13031.250000	-96.205750
13037.109375	-95.983353
13042.968750	-96.208488
13048.828125	-97.187263
13054.687500	-97.261963
13060.546875	-97.978584
13066.406250	-98.056282
13072.265625	-98.577278
13078.125000	-98.810051
13083.984375	-99.051720
13089.843750	-97.796471
13095.703125	-97.331642
13101.562500	-97.920036
13107.421875	-98.165924
13113.281250	-97.821953
13119.140625	-98.247284
13125.000000	-98.313477
13130.859375	-98.278542
13136.718750	-97.988342
13142.578125	-97.945457
13148.437500	-97.649376
13154.296875	-97.172325
13160.156250	-97.127304
13166.015625	-97.882462
13171.875000	-97.527054
13177.734375	-98.783409
13183.593750	-98.520493
13189.453125	-97.259064
13195.312500	-97.345947
13201.171875	-97.237198
13207.031250	-98.111099
13212.890625	-97.863792
13218.750000	-97.235123
13224.609375	-96.701675
13230.468750	-97.026176
13236.328125	-97.247925
13242.187500	-97.709053
13248.046875	-98.315018
13253.906250	-97.616417
13259.765625	-96.771469
13265.625000	-96.476006
13271.484375	-97.366096
13277.343750	-97.973923
13283.203125	-97.296753
13289.062500	-97.100914
13294.921875	-96.503716
13300.781250	-97.162659
13306.640625	-97.494904
13312.500000	-97.147774
13318.359375	-97.336151
13324.218750	-97.398087
13330.078125	-98.132385
13335.937500	-97.472336
13341.796875	-97.581772
13347.656250	-96.645653
13353.515625	-97.153275
13359.375000	-98.120827
13365.234375	-98.221199
13371.093750	-98.675575
13376.953125	-99.000687
13382.812500	-98.649994
13388.671875	-98.856079
13394.531250	-98.697754
13400.390625	-97.925301
13406.250000	-96.538757
13412.109375	-97.169952
13417.968750	-96.729744
13423.828125	-97.028984
13429.687500	-97.676628
13435.546875	-96.642967
13441.406250	-97.208466
13447.265625	-97.570351
13453.125000	-98.117607
13458.984375	-98.085258
13464.843750	-98.566811
13470.703125	-97.880463
13476.562500	-97.377060
13482.421875	-97.050392
13488.281250	-97.940231
13494.140625	-97.388992
13500.000000	-97.167145
13505.859375	-97.882126
13511.718750	-97.752342
13517.578125	-97.417801
13523.437500	-97.472054
13529.296875	-98.224213
13535.156250	-99.181770
13541.015625	-98.681328
13546.875000	-97.447952
13552.734375	-97.343018
13558.593750	-96.763863
13564.453125	-97.776657
13570.312500	-97.669449
13576.171875	-97.587021
13582.031250	-97.764282
13587.890625	-99.048729
13593.750000	-98.650276
13599.609375	-96.879524
13605.468750	-97.534256
13611.328125	-97.810883
13617.187500	-97.747650
13623.046875	-97.341995
13628.906250	-97.904602
13634.765625	-98.141220
13640.625000	-97.880089
13646.484375	-97.879761
13652.343750	-97.926910
13658.203125	-98.110855
13664.062500	-98.419464
13669.921875	-98.645050
13675.781250	-99.148392
13681.640625	-98.971855
13687.500000	-97.812302
13693.359375	-97.183167
13699.218750	-97.105598
13705.078125	-97.123863
13710.937500	-97.492241
13716.796875	-97.160828
13722.656250	-97.352234
13728.515625	-97.343529
13734.375000	-97.492195
13740.234375	-97.076523
13746.093750	-97.240273
13751.953125	-97.843887
13757.812500	-98.253342
13763.671875	-97.892944
13769.531250	-98.445229
13775.390625	-98.597282
13781.250000	-98.577682
13787.109375	-97.526039
13792.968750	-97.278732
13798.828125	-97.274979
13804.687500	-96.533966
13810.546875	-98.266342
13816.406250	-98.852409
13822.265625	-98.494751
13828.125000	-97.279457
13833.984375	-97.403915
13839.843750	-97.873764
13845.703125	-97.098045
13851.562500	-97.651688
13857.421875	-97.644226
13863.281250	-98.385567
13869.140625	-98.358749
13875.000000	-97.660881
13880.859375	-98.460770
13886.718750	-96.759026
13892.578125	-96.682892
13898.437500	-97.377975
13904.296875	-96.707314
13910.156250	-97.337021
13916.015625	-97.442993
13921.875000	-96.834503
13927.734375	-96.670288
13933.593750	-97.738838
13939.453125	-98.862427
13945.312500	-98.968445
13951.171875	-98.338814
13957.031250	-98.412788
13962.890625	-98.654404
13968.750000	-98.425385
13974.609375	-97.939789
13980.468750	-97.308311
13986.328125	-97.649521
13992.187500	-97.595444
13998.046875	-98.299339
14003.906250	-98.312019
14009.765625	-97.438118
14015.625000	-97.856216
14021.484375	-98.419899
14027.343750	-98.160553
14033.203125	-97.325790
14039.062500	-97.870743
14044.921875	-98.318321
14050.781250	-98.519867
14056.640625	-99.453659
14062.500000	-98.892136
14068.359375	-98.041344
14074.218750	-95.996262
14080.078125	-94.670784
14085.937500	-95.893204
14091.796875	-97.420738
14097.656250	-98.238472
14103.515625	-99.057373
14109.375000	-98.760963
14115.234375	-98.069542
14121.093750	-99.012619
14126.953125	-99.298996
14132.812500	-98.372879
14138.671875	-97.126480
14144.531250	-97.820557
14150.390625	-98.182259
14156.250000	-97.773140
14162.109375	-97.804825
14167.968750	-98.421776
14173.828125	-99.188126
14179.687500	-99.584106
14185.546875	-99.327415
14191.406250	-98.463943
14197.265625	-98.214600
14203.125000	-97.622574
14208.984375	-96.761589
14214.843750	-97.008820
14220.703125	-96.871376
14226.562500	-97.690559
14232.421875	-98.323486
14238.281250	-98.373001
14244.140625	-98.107475
14250.000000	-97.624062
14255.859375	-98.002579
14261.718750	-98.543327
14267.578125	-98.487846
14273.437500	-97.317474
14279.296875	-97.816696
14285.156250	-97.855118
14291.015625	-97.714561
14296.875000	-97.927704
14302.734375	-97.680992
14308.593750	-98.032166
14314.453125	-98.388794
14320.312500	-98.545296
14326.171875	-98.068810
14332.031250	-98.545128
14337.890625	-97.383698
14343.750000	-97.012138
14349.609375	-98.213455
14355.468750	-98.979248
14361.328125	-98.994499
14367.187500	-99.020233
14373.046875	-97.624039
14378.906250	-97.340347
14384.765625	-97.380150
14390.625000	-97.587646
14396.484375	-97.058861
14402.343750	-96.353966
14408.203125	-96.534546
14414.062500	-96.832947
14419.921875	-96.828552
14425.781250	-97.367897
14431.640625	-97.388504
14437.500000	-98.581093
14443.359375	-99.164032
14449.218750	-98.847878
14455.078125	-98.350914
14460.937500	-97.484840
14466.796875	-97.563141
14472.656250	-98.563789
14478.515625	-98.944542
14484.375000	-97.472641
14490.234375	-96.791481
14496.093750	-97.427223
14501.953125	-97.489853
14507.812500	-97.947639
14513.671875	-97.722458
14519.531250	-97.778717
14525.390625	-98.461739
14531.250000	-99.209496
14537.109375	-99.130600
14542.968750	-98.741318
14548.828125	-99.404472
14554.687500	-98.502975
14560.546875	-98.310471
14566.406250	-98.196472
14572.265625	-97.726349
14578.125000	-97.966476
14583.984375	-99.044945
14589.843750	-98.885605
14595.703125	-98.161552
14601.562500	-98.593445
14607.421875	-98.708656
14613.281250	-98.533806
14619.140625	-98.673714
14625.000000	-98.223122
14630.859375	-99.244247
14636.718750	-99.186165
14642.578125	-98.450775
14648.437500	-98.912514
14654.296875	-99.485130
14660.156250	-98.442795
14666.015625	-98.103363
14671.875000	-98.133232
14677.734375	-99.121124
14683.593750	-98.824570
14689.453125	-98.311638
14695.312500	-98.065140
14701.171875	-98.110062
14707.031250	-99.116737
14712.890625	-99.478462
14718.750000	-99.760574
14724.609375	-99.590752
14730.468750	-99.366005
14736.328125	-99.339912
14742.187500	-98.577469
14748.046875	-98.089516
14753.906250	-98.904739
14759.765625	-98.605812
14765.625000	-98.953033
14771.484375	-99.804550
14777.343750	-99.657417
14783.203125	-98.298683
14789.062500	-98.032906
14794.921875	-98.218407
14800.781250	-99.365639
14806.640625	-99.666847
14812.500000	-99.132515
14818.359375	-98.860207
14824.218750	-98.488586
14830.078125	-98.541695
14835.937500	-98.858879
14841.796875	-99.023956
14847.656250	-99.698181
14853.515625	-99.171158
14859.375000	-99.510948
14865.234375	-99.054443
14871.093750	-98.218346
14876.953125	-97.575035
14882.812500	-97.833862
14888.671875	-98.048126
14894.531250	-98.980598
14900.390625	-98.813446
14906.250000	-99.398590
14912.109375	-98.908501
14917.968750	-98.138557
14923.828125	-98.643303
14929.687500	-99.581863
14935.546875	-99.363525
14941.406250	-99.028610
14947.265625	-99.027222
14953.125000	-99.194664
14958.984375	-98.749756
14964.843750	-98.268387
14970.703125	-98.697952
14976.562500	-98.674553
14982.421875	-98.778923
14988.281250	-99.419785
14994.140625	-98.605339
15000.000000	-97.453560
15005.859375	-98.554344
15011.718750	-99.571922
15017.578125	-98.755989
15023.437500	-98.740387
15029.296875	-99.583054
15035.156250	-98.379097
15041.015625	-98.697624
15046.875000	-99.064720
15052.734375	-98.913582
15058.593750	-99.002823
15064.453125	-98.661392
15070.312500	-99.412216
15076.171875	-99.190910
15082.031250	-99.269081
15087.890625	-98.943245
15093.750000	-99.464821
15099.609375	-99.129860
15105.468750	-99.294807
15111.328125	-99.274658
15117.187500	-98.592987
15123.046875	-99.292229
15128.906250	-100.030350
15134.765625	-99.660156
15140.625000	-98.981903
15146.484375	-99.251511
15152.343750	-99.336517
15158.203125	-99.821083
15164.062500	-99.484932
15169.921875	-99.056923
15175.781250	-99.015244
15181.640625	-99.323097
15187.500000	-99.379272
15193.359375	-98.834137
15199.218750	-98.253860
15205.078125	-98.761024
15210.937500	-99.053848
15216.796875	-99.811844
15222.656250	-99.048866
15228.515625	-97.955177
15234.375000	-98.176430
15240.234375	-97.955986
15246.093750	-96.682343
15251.953125	-97.764114
15257.812500	-98.897873
15263.671875	-98.906883
15269.531250	-98.793587
15275.390625	-99.037369
15281.250000	-99.679352
15287.109375	-100.601974
15292.968750	-100.436417
15298.828125	-99.862167
15304.687500	-99.813110
15310.546875	-99.162506
15316.406250	-98.327385
15322.265625	-98.732300
15328.125000	-98.710541
15333.984375	-99.934273
15339.843750	-99.163734
15345.703125	-98.186935
15351.562500	-99.850136
15357.421875	-100.218277
15363.281250	-99.546707
15369.140625	-99.130699
15375.000000	-99.755157
15380.859375	-99.965797
15386.718750	-99.979897
15392.578125	-99.001602
15398.437500	-98.536293
15404.296875	-98.470894
15410.156250	-99.700218
15416.015625	-100.200562
15421.875000	-99.992043
15427.734375	-100.131500
15433.593750	-99.551064
15439.453125	-99.533646
15445.312500	-99.766449
15451.171875	-99.802254
15457.031250	-100.448227
15462.890625	-99.857117
15468.750000	-100.272659
15474.609375	-100.190636
15480.468750	-99.467659
15486.328125	-98.961601
15492.187500	-100.389015
15498.046875	-100.316078
15503.906250	-99.872215
15509.765625	-100.579033
15515.625000	-100.429443
15521.484375	-99.960922
15527.343750	-100.205284
15533.203125	-101.385750
15539.062500	-100.303856
15544.921875	-99.367554
15550.781250	-100.127388
15556.640625	-99.812218
15562.500000	-100.276596
15568.359375	-100.439049
15574.218750	-100.678314
15580.078125	-100.660248
15585.937500	-100.730927
15591.796875	-100.226334
15597.656250	-99.850197
15603.515625	-100.154892
15609.375000	-100.356117
15615.234375	-100.051048
15621.093750	-100.368538
15626.953125	-100.283157
15632.812500	-100.487801
15638.671875	-99.864029
15644.531250	-100.056328
15650.390625	-100.376083
15656.250000	-100.663826
15662.109375	-100.240456
15667.968750	-99.905479
15673.828125	-99.638245
15679.687500	-99.999786
15685.546875	-100.330360
15691.406250	-100.423271
15697.265625	-100.598068
15703.125000	-101.347145
15708.984375	-101.267754
15714.843750	-101.004196
15720.703125	-101.140129
15726.562500	-101.143623
15732.421875	-100.129753
15738.281250	-100.246384
15744.140625	-101.037659
15750.000000	-101.081276
15755.859375	-100.854309
15761.718750	-101.200272
15767.578125	-100.555130
15773.437500	-100.475525
15779.296875	-99.914314
15785.156250	-99.779366
15791.015625	-99.743256
15796.875000	-99.941208
15802.734375	-100.101250
15808.593750	-99.920013
15814.453125	-100.151649
15820.312500	-100.852928
15826.171875	-101.398773
15832.031250	-100.713486
15837.890625	-100.569069
15843.750000	-100.919189
15849.609375	-100.137177
15855.468750	-100.189240
15861.328125	-100.633484
15867.187500	-100.880127
15873.046875	-100.998077
15878.906250	-100.020103
15884.765625	-99.999603
15890.625000	-101.061920
15896.484375	-100.817116
15902.343750	-100.331871
15908.203125	-101.391815
15914.062500	-101.493942
15919.921875	-100.471962
15925.781250	-101.092949
15931.640625	-101.066139
15937.500000	-101.100029
15943.359375	-101.592865
15949.218750	-101.933136
15955.078125	-101.201660
15960.937500	-101.439056
15966.796875	-101.609634
15972.656250	-101.086510
15978.515625	-101.648277
15984.375000	-102.156754
15990.234375	-101.593590
15996.093750	-100.978424
16001.953125	-101.087440
16007.812500	-101.370232
16013.671875	-100.982079
16019.531250	-100.292000
16025.390625	-100.319824
16031.250000	-101.255600
16037.109375	-101.074272
16042.968750	-101.091255
16048.828125	-101.654602
16054.687500	-101.042732
16060.546875	-93.449547
16066.406250	-90.904915
16072.265625	-97.094437
16078.125000	-100.305122
16083.984375	-101.193077
16089.843750	-101.794144
16095.703125	-101.757751
16101.562500	-101.125854
16107.421875	-100.878967
16113.281250	-101.462852
16119.140625	-100.879700
16125.000000	-100.661461
16130.859375	-101.250244
16136.718750	-100.881027
16142.578125	-100.459595
16148.437500	-100.528229
16154.296875	-100.562920
16160.156250	-101.198296
16166.015625	-100.886063
16171.875000	-101.365845
16177.734375	-101.614517
16183.593750	-100.468681
16189.453125	-100.913750
16195.312500	-102.480637
16201.171875	-101.855415
16207.031250	-100.894638
16212.890625	-101.068001
16218.750000	-101.224403
16224.609375	-101.337990
16230.468750	-100.665596
16236.328125	-101.851990
16242.187500	-101.765060
16248.046875	-101.495895
16253.906250	-101.131233
16259.765625	-101.363075
16265.625000	-101.610199
16271.484375	-101.250595
16277.343750	-100.309692
16283.203125	-100.022835
16289.062500	-99.988678
16294.921875	-100.555603
16300.781250	-100.286514
16306.640625	-100.733376
16312.500000	-101.012932
16318.359375	-100.135498
16324.218750	-101.027870
16330.078125	-102.266083
16335.937500	-101.377579
16341.796875	-101.613312
16347.656250	-101.666397
16353.515625	-101.271095
16359.375000	-100.587318
16365.234375	-100.252556
16371.093750	-100.748390
16376.953125	-101.313881
16382.812500	-101.492233
16388.671875	-100.999565
16394.531250	-100.587051
16400.390625	-101.186974
16406.250000	-101.091019
16412.109375	-101.118599
16417.968750	-101.666267
16423.828125	-101.529198
16429.687500	-101.006004
16435.546875	-101.532013
16441.406250	-101.309303
16447.265625	-101.192108
16453.125000	-100.826721
16458.984375	-100.918953
16464.843750	-100.609459
16470.703125	-100.982162
16476.562500	-101.130737
16482.421875	-100.688431
16488.281250	-100.920418
16494.140625	-100.918427
16500.000000	-102.358864
16505.859375	-102.266945
16511.718750	-101.996559
16517.578125	-102.202728
16523.437500	-101.420158
16529.296875	-101.123070
16535.156250	-101.419647
16541.015625	-101.504120
16546.875000	-100.852997
16552.734375	-101.690277
16558.593750	-101.788048
16564.453125	-101.717865
16570.312500	-100.676338
16576.171875	-100.768311
16582.031250	-101.381271
16587.890625	-100.865601
16593.750000	-101.326828
16599.609375	-101.793221
16605.468750	-101.850861
16611.328125	-102.028549
16617.187500	-101.789757
16623.046875	-101.719696
16628.906250	-101.208290
16634.765625	-101.160408
16640.625000	-101.763626
16646.484375	-100.933922
16652.343750	-100.632980
16658.203125	-100.497208
16664.062500	-100.512169
16669.921875	-101.255203
16675.781250	-101.596031
16681.640625	-100.699791
16687.500000	-100.788628
16693.359375	-100.974808
16699.218750	-101.218765
16705.078125	-101.100563
16710.937500	-100.358269
16716.796875	-100.195770
16722.656250	-99.872231
16728.515625	-100.564133
16734.375000	-100.956375
16740.234375	-100.500046
16746.093750	-100.052925
16751.953125	-101.099556
16757.812500	-100.977913
16763.671875	-100.634926
16769.531250	-101.013054
16775.390625	-100.585945
16781.250000	-100.019905
16787.109375	-100.007050
16792.968750	-101.384834
16798.828125	-101.616158
16804.687500	-101.750702
16810.546875	-100.914764
16816.406250	-101.185074
16822.265625	-101.727264
16828.125000	-101.582733
16833.984375	-101.124794
16839.843750	-100.556435
16845.703125	-100.758713
16851.562500	-100.484718
16857.421875	-100.873474
16863.281250	-100.991173
16869.140625	-101.443764
16875.000000	-101.051468
16880.859375	-100.220726
16886.718750	-99.991776
16892.578125	-101.230919
16898.437500	-101.260590
16904.296875	-101.479240
16910.156250	-101.585114
16916.015625	-100.933403
16921.875000	-100.658867
16927.734375	-100.651321
16933.593750	-101.037987
16939.453125	-100.758575
16945.312500	-100.599815
16951.171875	-100.791550
16957.031250	-101.274223
16962.890625	-101.092903
16968.750000	-100.635696
16974.609375	-101.248383
16980.468750	-101.509872
16986.328125	-101.307373
16992.187500	-101.620804
16998.046875	-101.002548
17003.906250	-100.629997
17009.765625	-100.442978
17015.625000	-101.033592
17021.484375	-100.672920
17027.343750	-99.943008
17033.203125	-101.204689
17039.062500	-101.524498
17044.921875	-101.003700
17050.781250	-101.064728
17056.640625	-101.102455
17062.500000	-100.991264
17068.359375	-100.917824
17074.218750	-101.418884
17080.078125	-100.842094
17085.937500	-100.437958
17091.796875	-101.418434
17097.656250	-102.800606
17103.515625	-102.146217
17109.375000	-100.949684
17115.234375	-101.441299
17121.093750	-100.696281
17126.953125	-100.245964
17132.812500	-100.349709
17138.671875	-100.956123
17144.531250	-101.066582
17150.390625	-100.973076
17156.250000	-100.919708
17162.109375	-101.044853
17167.968750	-101.528961
17173.828125	-101.733215
17179.687500	-101.974304
17185.546875	-101.565300
17191.406250	-101.370033
17197.265625	-101.290794
17203.125000	-100.804718
17208.984375	-101.154648
17214.843750	-101.193329
17220.703125	-101.085449
17226.562500	-101.674377
17232.421875	-101.130226
17238.281250	-101.376724
17244.140625	-100.965942
17250.000000	-100.159950
17255.859375	-100.409683
17261.718750	-100.982941
17267.578125	-100.921112
17273.437500	-100.566231
17279.296875	-100.806442
17285.156250	-100.895172
17291.015625	-100.733833
17296.875000	-100.729095
17302.734375	-100.983589
17308.593750	-101.337273
17314.453125	-101.440384
17320.312500	-101.508018
17326.171875	-101.849533
17332.031250	-101.651550
17337.890625	-101.443817
17343.750000	-100.907700
17349.609375	-101.669197
17355.468750	-102.194977
17361.328125	-101.472450
17367.187500	-101.733963
17373.046875	-101.346291
17378.906250	-100.974716
17384.765625	-101.324951
17390.625000	-101.102005
17396.484375	-101.034615
17402.343750	-101.251884
17408.203125	-101.185677
17414.062500	-101.048195
17419.921875	-101.079933
17425.781250	-101.114861
17431.640625	-101.781715
17437.500000	-102.279144
17443.359375	-101.787819
17449.218750	-101.726799
17455.078125	-101.905205
17460.937500	-101.426521
17466.796875	-100.578781
17472.656250	-101.334892
17478.515625	-101.510674
17484.375000	-100.806671
17490.234375	-101.492950
17496.093750	-101.538055
17501.953125	-101.237137
17507.812500	-101.412094
17513.671875	-101.868988
17519.531250	-102.194557
17525.390625	-101.970718
17531.250000	-101.275803
17537.109375	-101.866356
17542.968750	-101.731102
17548.828125	-101.324356
17554.687500	-101.056831
17560.546875	-101.175293
17566.406250	-101.612411
17572.265625	-102.150780
17578.125000	-101.709091
17583.984375	-101.728996
17589.843750	-101.190407
17595.703125	-100.678825
17601.562500	-101.930542
17607.421875	-102.082108
17613.281250	-101.158997
17619.140625	-100.282440
17625.000000	-100.282310
17630.859375	-100.945305
17636.718750	-101.531212
17642.578125	-101.610832
17648.437500	-101.883926
17654.296875	-101.190269
17660.156250	-101.522179
17666.015625	-101.897797
17671.875000	-101.838478
17677.734375	-101.162125
17683.593750	-101.350052
17689.453125	-101.151848
17695.312500	-100.547638
17701.171875	-100.858910
17707.031250	-101.517349
17712.890625	-101.324104
17718.750000	-101.322754
17724.609375	-100.643570
17730.468750	-100.793777
17736.328125	-101.056862
17742.187500	-101.504333
17748.046875	-101.732956
17753.906250	-101.592476
17759.765625	-101.657913
17765.625000	-101.417328
17771.484375	-102.260231
17777.343750	-101.620506
17783.203125	-100.610222
17789.062500	-101.261406
17794.921875	-101.971802
17800.781250	-102.028915
17806.640625	-101.052177
17812.500000	-101.679817
17818.359375	-102.396744
17824.218750	-102.252480
17830.078125	-102.198112
17835.937500	-101.461159
17841.796875	-101.947578
17847.656250	-102.112251
17853.515625	-101.926865
17859.375000	-102.321701
17865.234375	-102.200928
17871.093750	-101.754707
17876.953125	-102.325272
17882.812500	-102.199211
17888.671875	-101.537827
17894.531250	-101.967575
17900.390625	-102.941101
17906.250000	-102.298622
17912.109375	-101.524139
17917.968750	-101.490616
17923.828125	-100.972481
17929.687500	-100.540848
17935.546875	-100.963448
17941.406250	-101.742004
17947.265625	-102.001938
17953.125000	-101.648911
17958.984375	-101.846436
17964.843750	-102.081917
17970.703125	-102.207184
17976.562500	-102.114693
17982.421875	-102.137054
17988.281250	-101.754333
17994.140625	-101.941154
18000.000000	-102.593597
18005.859375	-102.118736
18011.718750	-102.028366
18017.578125	-101.484207
18023.437500	-101.398163
18029.296875	-102.178864
18035.156250	-102.085121
18041.015625	-102.142036
18046.875000	-101.793686
18052.734375	-101.555855
18058.593750	-101.285645
18064.453125	-101.142998
18070.312500	-101.749313
18076.171875	-101.928757
18082.031250	-101.789650
18087.890625	-101.349403
18093.750000	-101.314293
18099.609375	-101.153069
18105.468750	-101.607727
18111.328125	-101.516632
18117.187500	-101.076576
18123.046875	-101.420151
18128.906250	-102.071152
18134.765625	-102.284058
18140.625000	-101.965469
18146.484375	-101.754318
18152.343750	-101.786659
18158.203125	-102.206680
18164.062500	-101.866386
18169.921875	-101.790413
18175.781250	-102.327721
18181.640625	-101.482269
18187.500000	-101.409660
18193.359375	-101.864609
18199.218750	-102.164558
18205.078125	-102.249176
18210.937500	-102.572632
18216.796875	-102.608620
18222.656250	-102.097191
18228.515625	-101.304413
18234.375000	-102.133789
18240.234375	-101.788467
18246.093750	-102.144707
18251.953125	-101.958145
18257.812500	-101.303360
18263.671875	-102.507156
18269.531250	-102.223244
18275.390625	-101.387772
18281.250000	-101.712173
18287.109375	-102.369751
18292.968750	-102.178986
18298.828125	-102.103104
18304.687500	-101.671486
18310.546875	-101.525276
18316.406250	-102.186211
18322.265625	-102.248711
18328.125000	-102.036827
18333.984375	-101.642044
18339.843750	-101.787849
18345.703125	-101.718674
18351.562500	-102.399490
18357.421875	-103.105995
18363.281250	-102.230019
18369.140625	-101.730507
18375.000000	-102.486252
18380.859375	-102.249878
18386.718750	-101.251297
18392.578125	-101.428261
18398.437500	-101.736549
18404.296875	-101.977280
18410.156250	-102.251572
18416.015625	-101.837898
18421.875000	-102.330765
18427.734375	-102.726845
18433.593750	-102.492226
18439.453125	-101.807495
18445.312500	-102.173264
18451.171875	-102.588142
18457.031250	-102.272591
18462.890625	-102.042839
18468.750000	-101.935272
18474.609375	-101.496895
18480.468750	-102.238487
18486.328125	-102.632912
18492.187500	-101.671753
18498.046875	-102.306656
18503.906250	-102.806404
18509.765625	-101.863281
18515.625000	-101.633293
18521.484375	-102.587204
18527.343750	-102.278137
18533.203125	-102.246620
18539.062500	-101.923187
18544.921875	-101.275978
18550.781250	-101.401260
18556.640625	-101.980385
18562.500000	-102.927261
18568.359375	-102.832047
18574.218750	-102.214180
18580.078125	-102.505951
18585.937500	-102.064651
18591.796875	-101.470352
18597.656250	-101.301071
18603.515625	-101.787323
18609.375000	-101.981705
18615.234375	-102.103188
18621.093750	-101.778320
18626.953125	-101.705589
18632.812500	-102.376205
18638.671875	-103.087234
18644.531250	-102.891792
18650.390625	-103.116966
18656.250000	-103.351364
18662.109375	-102.483696
18667.968750	-101.870636
18673.828125	-101.665031
18679.687500	-102.568245
18685.546875	-103.029533
18691.406250	-102.741882
18697.265625	-102.471725
18703.125000	-101.953911
